id,ordem,sequencia_cadastro,tipo,endereco,bairro,metragem_m2,lat,lng,lote,status,history,polygon,scheduled_date,proxima_previsao,ultima_rocagem,manual_schedule,days_to_complete,servico,registrado_por,data_registro
542,,,Roçagem,av jose del ciel filho,hilda mandarino,6028.59,-23.275214575397822,-51.18049621582032,1,Concluído,"[{""date"":""2025-10-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-28,2025-10-14,false,1,rocagem,,2025-11-06T14:27:05.500Z
494,,,Roçagem,av saul elkind c/ luiz brugin,maria cecilia,8113.8,-23.257197145798333,-51.15029454231263,1,Concluído,"[{""date"":""2025-10-22"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T16:53:15.082Z
530,,,Roçagem,av winston churchill c/ br-369 alça de acesso,vários,731.46,-23.29238209030794,-51.172835826873786,1,Concluído,"[{""date"":""2025-10-15"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-05,2025-11-21,false,1,rocagem,,2025-11-21T12:09:51.332Z
488,,,Roçagem,av saul elkind entre dos garis e antonio m oliv.,chefe newton,2935.16,-23.260528779695658,-51.18950843811035,1,Concluído,"[{""date"":""2025-10-22"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T16:49:39.836Z
462,,,Roçagem,flor de abril,interlagos,241.8,-23.2881840391354,-51.13431930541993,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
546,,,Roçagem,av francisco de melo palheta,continental,2316.92,-23.269537573810666,-51.18077516555787,1,Concluído,"[{""date"":""2025-10-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-28,2025-10-14,false,1,rocagem,,2025-11-06T14:29:10.712Z
479,,,Roçagem,antônio morinelli,warta,365.66,-23.1943341,-51.2042644,1,Concluído,"[{""date"":""2025-10-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-24,2025-10-10,false,1,rocagem,,2025-11-06T13:50:45.505Z
495,,,Roçagem,av saul elkind- centro cultural,luiz de sá,600,-23.258241986692596,-51.145734786987305,1,Concluído,"[{""date"":""2025-10-22"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T16:53:56.428Z
493,,,Roçagem,izabel r perine c luiz brugin,maria cecilia,905.84,-23.256349438678317,-51.149178743362434,1,Concluído,"[{""date"":""2025-10-22"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T16:53:36.132Z
484,,,Roçagem,av saul elkind,vários,22943.03,-23.258853116250048,-51.16032600402833,1,Concluído,"[{""date"":""2025-10-22"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T16:52:15.818Z
498,,,Roçagem,rod. carlos joão strass,varios,83060.6,-23.2680033,-51.1525904,1,Concluído,"[{""date"":""2025-10-20"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-04,2025-10-20,false,1,rocagem,,2025-11-06T15:25:25.975Z
545,,,Roçagem,pedro zani,imagawa,2574.44,-23.27937361397114,-51.17899417877198,1,Concluído,"[{""date"":""2025-11-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-25,2025-11-10,false,1,rocagem,,2025-11-17T13:52:52.216Z
566,,,Roçagem,av nova londrina e rua do canario,lindóia,16229.07,-23.2856716,-51.1265045,1,Concluído,"[{""date"":""2025-10-20"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-04,2025-10-20,false,1,rocagem,,2025-11-06T15:23:59.456Z
534,,,Roçagem,av mario jose romagnoli,vários,4209.8,-23.2673571,-51.171289,1,Concluído,"[{""date"":""2025-10-20"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-05,2025-11-21,false,1,rocagem,,2025-11-21T12:10:41.223Z
538,,,Roçagem,jose boralli,santa rita vi,1391.47,-23.3312958,-51.1118158,1,Concluído,"[{""date"":""2025-10-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-24,2025-10-10,false,1,rocagem,,2025-11-06T14:23:20.521Z
541,,,Roçagem,av clarisse de lima castro,nova olinda,6124.7,-23.2763605,-51.1895887,1,Concluído,"[{""date"":""2025-10-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-24,2025-10-10,false,1,rocagem,,2025-11-06T14:25:55.058Z
575,,,Roçagem,ermelindo leão c/ vicente machado,vila rica,15259.2,-23.31861198310172,-51.14925384521485,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
577,,,Roçagem,atilio scudeler csu,portuguesa,95531.82,-23.297486584458458,-51.165390014648445,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
562,,,Roçagem,av miltom ribeiro de menezes,farid libos,4607.73,-23.2785188,-51.1408337,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
563,,,Roçagem,av pedro rossato - paulo akachi,heimtal,11005.01,-23.24445,-51.1569727,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
564,,,Roçagem,av. manoel honorato sobrinho,heimtal,3388.25,-23.2388844,-51.1557602,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
570,,,Roçagem,icós,são caetano,438.56,-23.3014941,-51.1550653,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
572,,,Roçagem,tietê c duque de caxias 2 praças,recreio,2457,-23.3272806,-51.1540579,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
573,,,Roçagem,tiete c john kennedy,recreio,1915.41,-23.2953414,-51.1589755,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
556,,,Roçagem,guilhermina lahmann e joao esteves,catuaí,6220.82,-23.2503819,-51.1368865,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
628,,,Roçagem,entre avenida carlos gomes e rua prof. julio estrella moreira,lago parque,1128.1,-23.3245134,-51.1634938,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
614,,,Roçagem,av. duque de caxias,centro,8394.25,-23.3297892,-51.1531711,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
618,,,Roçagem,av. atlantico,indianapolis,1880.62,-23.3270735,-51.1480254,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
610,,,Roçagem,alameda julio de mesquita filho,centro,656.3,-23.3205253,-51.162824,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
636,,,Roçagem,av. pandia calogeras,shangri - la a,3317.03,-23.3006073,-51.1777229,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
625,,,Roçagem,rua gen. horta barbosa / rua luiz dias,petropolis,8291.24,-23.3302711,-51.1568661,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
623,,,Roçagem,aeronautica c/ luiz rosseto,santos dumont,1502.36,-23.3243793,-51.146509,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
627,,,Roçagem,rua lord lovat c/ rua antonio amado noivo,londrilar,1403.78,-23.3255688,-51.1584468,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
568,,,Roçagem,das codornas,waldemar hauer a,878.32,-23.2910382,-51.1301633,1,Concluído,"[{""date"":""2025-10-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-05,2025-10-21,false,1,rocagem,,2025-11-06T15:30:57.727Z
555,,,Roçagem,luis leoni,padovani,9034.66,-23.262362128509654,-51.20246887207032,1,Concluído,"[{""date"":""2025-10-17"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-05,2025-11-21,false,1,rocagem,,2025-11-21T12:04:38.916Z
504,,,Roçagem,av curitiba,vários,18589.37,-23.273085728153493,-51.150637865066535,1,Concluído,"[{""date"":""2025-10-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-19"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-03,2025-11-19,false,1,rocagem,,2025-11-19T12:01:42.044Z
509,,,Roçagem,av sylvio de barros,milton gavetti,5967.32,-23.2814701,-51.1519256,1,Concluído,"[{""date"":""2025-10-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-19"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-03,2025-11-19,false,1,rocagem,,2025-11-19T12:06:29.276Z
553,,,Roçagem,da liberdade c das perdizes,elizabeth,237.92,-23.275934039227824,-51.161431074142456,1,Concluído,"[{""date"":""2025-10-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-28,2025-10-14,false,1,rocagem,,2025-11-06T14:34:28.986Z
560,,,Roçagem,teodoro victorelli,vários,5762.98,-23.3121377,-51.1426712,1,Concluído,"[{""date"":""2025-10-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-05,2025-10-21,false,1,rocagem,,2025-11-06T15:34:13.450Z
565,,,Roçagem,av das maritacas (até a rua de terra),lindóia,6416.12,-23.2833821,-51.1162707,1,Concluído,"[{""date"":""2025-10-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-05,2025-10-21,false,1,rocagem,,2025-11-06T15:28:18.696Z
576,,,Roçagem,fundo do colegio benjamin constant,portuguesa,18478.43,-23.30170404964614,-51.15751504898072,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
585,,,Roçagem,av. parana c/ av. são paulo,centro,4173.13,-23.31131109375908,-51.15949988365173,2,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-15T13:13:29.410Z
615,,,Roçagem,rua humberto picinin nº 235,vl brasil,829.1,-23.31230624532582,-51.15079879760742,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
590,,,Roçagem,rua minas gerais c/ rua maranhao,centro,908.95,-21.1382132,-48.9709646,2,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-15T13:13:58.910Z
609,,,Roçagem,rua profº joao candido c/ av. jk - cmtu,centro,209.42,-23.32009969949683,-51.1612594127655,2,Concluído,"[{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T19:13:38.353Z
634,,,Roçagem,av. tiradentes,varios,8665.1,-23.301260630857495,-51.17968082427979,2,Concluído,"[{""date"":""2025-10-16"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-30,2025-10-16,false,1,rocagem,,2025-11-17T15:59:25.309Z
567,,,Roçagem,av josé r martins,mister thomas,3180.5,-23.2788408,-51.1268468,1,Concluído,"[{""date"":""2025-10-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-05,2025-10-21,false,1,rocagem,,2025-11-06T15:29:39.895Z
586,,,Roçagem,rua benjamin constant / av. rio de janeiro ( rocha pombo ),centro,4294.78,-23.309103998361728,-51.15958571434022,2,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-15T13:14:35.418Z
574,,,Roçagem,ermelindo leão c/ dq de caxias,vila rica,287.45,-23.299624895432746,-51.15384578704835,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
629,,,Roçagem,av. madre leonia milito,claudia,2407.65,-23.335245,-51.163891,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
630,,,Roçagem,av. ayrton senna da silva,palhano,17760.95,-23.3271565,-51.177668,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
617,,,Roçagem,rua guaruja c/ rua agentina,vl brasil,9319.32,-23.3276493,-51.1530113,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
611,,,Roçagem,gomes carneiro,centro,1127.61,-23.321194,-51.1658775,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
612,,,Roçagem,av. bandeirantes,centro,7493.35,-23.3215745,-51.1623764,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
619,,,Roçagem,rua panama / rua peru / rua bolivia ( 03 áreas ),indianapolis,2240.32,-23.3273573,-51.1473324,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
620,,,Roçagem,rua bolivia entre rua panama e rua artico,indianapolis,754.68,-23.3278045,-51.1471353,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
621,,,Roçagem,aeronautica c/ benjamin lins,santos dumont,2634.88,-23.3243616,-51.1465104,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
695,,,Roçagem,rua samuel morse / rudolph diesel / joseph aspdim,vl. industrial,2095.56,-23.304226,-51.1941247,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
653,,,Roçagem,rua orion c/ venus,do sol,79.27,-23.2964544,-51.1897513,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
656,,,Roçagem,av. do sol,do sol,4209.02,-23.2969621,-51.1817828,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
663,,,Roçagem,dos inconfidentes c/ dep. ardinal ribas,são francisco de assis,2366.87,-23.292105,-51.224217,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
665,,,Roçagem,rua augusto jondral - 03 metros,cilo ii,622.92,-23.2949248,-51.2183097,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
662,,,Roçagem,aluminio c/ antimonio,são francisco de assis,4410.19,-23.2929852,-51.2250904,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
668,,,Roçagem,av. flamengo,bandeirantes,3498.5,-23.2955016,-51.1437381,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
670,,,Roçagem,serra do flamengo c/ av. arthur thomas,bandeirantes,2883.02,-23.3078562,-51.2014967,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
671,,,Roçagem,av. serra da esperança,bandeirantes,7968.07,-23.3032379,-51.1998995,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
650,,,Roçagem,lua c/ leste oeste,do sol,1752.19,-23.29750629255061,-51.17974519729614,2,Concluído,"[{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-18T15:24:35.173Z
599,,,Roçagem,av. santos dumont,ipiranga,7845.63,-23.31606016587452,-51.150670051574714,2,Concluído,"[{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T15:21:13.417Z
639,,,Roçagem,av. jose de alencar,shangri - la a,2219.28,-23.300787649187185,-51.18077516555787,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
694,,,Roçagem,alfred b. nobel c/ blaze pascal,vl. industrial,4896.24,-23.30715305317926,-51.19779109954835,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
622,,,Roçagem,bolivia c/ enzo rufino (02 lados),santos dumont,2218.85,-23.319818906617638,-51.16594254970551,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
607,,,Roçagem,av. juscelino kubitschek,centro,16446.58,-23.315971491808327,-51.17057204246522,2,Concluído,"[{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T19:11:26.324Z
660,,,Roçagem,av. odilon borges de carvalho,shangri - la b,4629.52,-23.297772351508996,-51.174681186676025,2,Concluído,"[{""date"":""2025-10-16"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-30,2025-10-16,false,1,rocagem,,2025-11-17T16:10:57.029Z
638,,,Roçagem,av. rio branco,shangri - la a,10156.51,-23.300186565888065,-51.173468828201294,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
608,,,Roçagem,rua canudos c/ av. jk,higienopolis,1990.26,-23.319754866053355,-51.17019653320313,2,Concluído,"[{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T19:14:21.868Z
602,,,Roçagem,rua de pinedo,aeroporto,826.72,-23.326690772462808,-51.13670647144318,2,Concluído,"[{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T15:17:43.120Z
687,,,Roçagem,julio de castilho,novo sabara,27451.99,-23.309439006271287,-51.20962500572205,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
661,,,Roçagem,rua darcirio egger / rua dionisio kloster sampaio,shangri - la b,3723.75,-23.294037623378067,-51.1769986152649,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
658,,,Roçagem,via lactea c/ marte / leo,do sol,915.21,-23.294096749178244,-51.180882453918464,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
667,,,Roçagem,av. arthur thomas c/ sorocaba,bandeirantes,2725.66,-23.301625219747287,-51.19430422782899,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
603,,,Roçagem,rua de pinedo ao lado do nº 118,aeroporto,247.6,-23.326168621655174,-51.13671183586121,2,Concluído,"[{""date"":""2025-11-17"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-01,2025-11-17,false,1,rocagem,,2025-11-18T15:18:46.567Z
659,,,Roçagem,jardim do sol e shangri-lá b (17 áreas),vários,4420,-23.29605773999963,-51.18816733360291,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
652,,,Roçagem,venus c/ plutao,do sol,382.19,-23.296375536042255,-51.18302822113038,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
666,,,Roçagem,av. arthur thomas,bandeirantes,11881.7,-23.299033660812785,-51.19212627410889,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
645,,,Roçagem,av. itajai,vila nova,993.85,-23.30156609729249,-51.16728901863099,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
598,,,Roçagem,rua uruguai c/ rua goias,centro,394,-23.315626647655314,-51.15246176719666,2,Concluído,"[{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T15:22:15.931Z
675,,,Roçagem,serra dos pirineus c/ serra do bendego,bandeirantes,3680.87,-23.2975091,-51.2014577,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
677,,,Roçagem,serra dos pirineus c/ serra da japuira,bandeirantes,10760.41,-23.2975705,-51.2015001,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
678,,,Roçagem,rua serra formosa c/ rua serra verde,bandeirantes,509.22,-23.3059214,-51.2105254,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
679,,,Roçagem,rua serra formosa,bandeirantes,670,-23.3067966,-51.2097602,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
681,,,Roçagem,serra dos mangabeiros ( 04 áreas ),bandeirantes,831.83,-23.307244,-51.20573,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
682,,,Roçagem,av. eugenio brugin,bandeirantes,468.7,-23.2982941,-51.2030566,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
683,,,Roçagem,rua serra do roncador oposto ao nº 147,bandeirantes,547,-23.3023096,-51.2022076,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
684,,,Roçagem,serra da tormenta c/ nilo betoni,delta,437.11,-23.3109319,-51.2066818,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
685,,,Roçagem,serra da tormenta c/ carmen m. pazini,delta,2740.52,-23.3113763,-51.205734,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
686,,,Roçagem,serra da tormenta,delta,932.74,-23.3109319,-51.2066818,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
707,,,Roçagem,rua milton gavetti c/ av. castelo branco,universitario,2816.98,-23.3182686,-51.1874701,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
720,,,Roçagem,juiz de fora,hedy,672.39,-23.3162969,-51.1872618,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
729,,,Roçagem,av. maringa c/ rua detroit,kennedy,299.96,-23.3132259,-51.1774977,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
690,,,Roçagem,rua estacio de sá ao lado do nº 100,sabara i,269,-23.3129055,-51.2105774,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
747,,,Roçagem,av. ernani lacerda de atayde,palhano,3916.06,-23.3308869,-51.1754404,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
698,,,Roçagem,rua dr. joao nicolau c/ rua yoshikawa koji,tokio,1119.75,-23.3133755,-51.1919477,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
751,,,Roçagem,madre leonia milito c/ nepal,claudia,2242.4,-23.3352023,-51.1648124,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
727,,,Roçagem,rua da urca,ipanema,1062.54,-23.3261815,-51.1709989,2,Concluído,"[{""date"":""2025-09-29"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-13,2025-09-29,false,1,rocagem,,2025-11-06T12:00:16.577Z
741,,,Roçagem,avenida faria lima com rua flor da primavera,colina verde,1075.25,-23.321528285660257,-51.18489772081375,2,Concluído,"[{""date"":""2025-09-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-14,2025-09-30,false,1,rocagem,,2025-11-06T14:33:00.394Z
719,,,Roçagem,poços de caldas,alvorada,6706.06,-23.30152668230804,-51.188457012176514,2,Concluído,"[{""date"":""2025-10-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-05,2025-10-21,false,1,rocagem,,2025-11-17T15:45:07.263Z
717,,,Roçagem,rua ibira c/ alfredo batini,san remo,5460.28,-23.306709652555423,-51.18740558624268,2,Concluído,"[{""date"":""2025-10-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-05,2025-10-21,false,1,rocagem,,2025-11-17T15:46:04.145Z
716,,,Roçagem,quata c/ sorocaba/ alfredo batini,san remo,22859.44,-23.309586803610145,-51.188886165618904,2,Concluído,"[{""date"":""2025-10-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-05,2025-10-21,false,1,rocagem,,2025-11-17T15:46:40.449Z
728,,,Roçagem,rua humaita c/ rua carlos capelari,kennedy,2548.8,-23.321474098189423,-51.174380779266365,2,Concluído,"[{""date"":""2025-09-29"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-13,2025-09-29,false,1,rocagem,,2025-11-06T11:41:37.531Z
713,,,Roçagem,rua manoel joaquim gregorio c/ rua julio prestes,bancarios,2742.68,-23.291337517179304,-51.17998123168946,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
691,,,Roçagem,antonio salema c/ arthur thomas,sabara i,16979.8,-23.31414873401065,-51.209930777549744,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
743,,,Roçagem,av. faria lima,varios,8895.32,-23.321488876592745,-51.18229866027833,2,Concluído,"[{""date"":""2025-09-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-14,2025-09-30,false,1,rocagem,,2025-11-06T12:26:19.614Z
718,,,Roçagem,cambuquira c/ lins,san remo,10751.37,-23.276219852547452,-51.193327903747566,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
689,,,Roçagem,cristovao cardoso de barros c/ estacio de sá,sabara i,579.26,-23.312138745088387,-51.210622787475586,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
699,,,Roçagem,entre as ruas pedro nolasco da silva e yoshikawa koji (04 areas),tokio,800.4,-23.31295653836544,-51.19452953338624,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
739,,,Roçagem,travessa das azaleias / rua carmelino de moraes,colina verde,1611.3,-23.32545928142182,-51.18573188781739,2,Concluído,"[{""date"":""2025-09-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-14,2025-09-30,false,1,rocagem,,2025-11-06T12:09:39.319Z
731,,,Roçagem,rua solon c/ av. maringa,maringa,1217.45,-23.321833705537276,-51.17655873298646,2,Concluído,"[{""date"":""2025-09-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-14,2025-09-30,false,1,rocagem,,2025-11-06T12:07:51.132Z
745,,,Roçagem,rua toshio imai / rua jerusalem ate rua bento m. da rocha neto,do lago,6355.41,-23.325774544215264,-51.18280291557313,2,Concluído,"[{""date"":""2025-09-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-14,2025-09-30,false,1,rocagem,,2025-11-18T19:21:46.957Z
674,,,Roçagem,rua serra corumba / av. agulhas negras / rua serra do urucum,bandeirantes,6387.17,-23.299831826929008,-51.194620728492744,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
673,,,Roçagem,av. agulhas negras,bandeirantes,1063.98,-23.299634749320813,-51.19345128536225,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
700,,,Roçagem,rua michael dakkache entre as ruas dr. joao nicolau e tamekishi hara,tokio,2105.21,-23.3163332,-51.1931414,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
705,,,Roçagem,rua acylino augusto do nascimento,pinheiros,1030.82,-23.3181364,-51.1946316,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
701,,,Roçagem,rua dr. joao nicolau e rua yvette dias da silva,napoli,27628.1,-23.3103586,-51.1920201,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
